run_idx,message,nop_bits,pps,delay,target_ip,port,bits,duration,bps,timestamp
1,"Hello, InSecureNet!",3,2,0.05,10.0.0.21,8888,153,10.6254,14.40,2025-06-09T16:43:22.665394
1,"Hello, InSecureNet!",3,2,0.05,10.0.0.21,8888,153,10.5374,14.52,2025-06-09T16:43:41.510872
1,"Hello, InSecureNet!",4,2,0.05,10.0.0.21,8888,152,7.9374,19.15,2025-06-09T16:43:57.791881
1,"Hello, InSecureNet!",4,2,0.05,10.0.0.21,8888,152,7.4349,20.44,2025-06-09T16:44:13.338170
1,"Hello, InSecureNet!",4,2,0.05,10.0.0.21,8888,152,7.9271,19.17,2025-06-09T16:44:29.462017
1,"Hello, InSecureNet!",4,2,0.05,10.0.0.21,8888,152,8.0126,18.97,2025-06-09T16:44:45.546741
1,"Hello, InSecureNet!",4,2,0.05,10.0.0.21,8888,152,7.7561,19.60,2025-06-09T16:45:01.361972
1,"Hello, InSecureNet!",4,2,0.05,10.0.0.21,8888,152,7.8634,19.33,2025-06-09T16:45:17.491953
1,"Hello, InSecureNet!",4,2,0.05,10.0.0.21,8888,152,7.8535,19.35,2025-06-09T16:45:33.530779
1,"Hello, InSecureNet!",4,2,0.05,10.0.0.21,8888,152,7.6618,19.84,2025-06-09T16:45:49.602985
1,"Hello, InSecureNet!",4,2,0.05,10.0.0.21,8888,152,8.0353,18.92,2025-06-09T16:46:05.631962
1,"Hello, InSecureNet!",4,2,0.05,10.0.0.21,8888,152,7.7668,19.57,2025-06-09T16:46:21.341859
1,"Hello, InSecureNet!",2,3,0.05,10.0.0.21,8888,152,22.7387,6.68,2025-06-09T16:46:52.602214
1,"Hello, InSecureNet!",2,3,0.05,10.0.0.21,8888,152,22.3747,6.79,2025-06-09T16:47:23.241993
1,"Hello, InSecureNet!",2,3,0.05,10.0.0.21,8888,152,22.5507,6.74,2025-06-09T16:47:54.140705
1,"Hello, InSecureNet!",2,3,0.05,10.0.0.21,8888,152,21.9625,6.92,2025-06-09T16:48:24.138277
1,"Hello, InSecureNet!",2,3,0.05,10.0.0.21,8888,152,23.0690,6.59,2025-06-09T16:48:55.418330
1,"Hello, InSecureNet!",2,3,0.05,10.0.0.21,8888,152,22.3447,6.80,2025-06-09T16:49:25.761030
1,"Hello, InSecureNet!",2,3,0.05,10.0.0.21,8888,152,22.1892,6.85,2025-06-09T16:49:56.185587
1,"Hello, InSecureNet!",2,3,0.05,10.0.0.21,8888,152,22.6885,6.70,2025-06-09T16:50:27.062453
1,"Hello, InSecureNet!",2,3,0.05,10.0.0.21,8888,152,22.1691,6.86,2025-06-09T16:50:57.507021
1,"Hello, InSecureNet!",2,3,0.05,10.0.0.21,8888,152,22.4837,6.76,2025-06-09T16:51:28.294552
1,"Hello, InSecureNet!",3,3,0.05,10.0.0.21,8888,153,14.9952,10.20,2025-06-09T16:51:51.462157
1,"Hello, InSecureNet!",3,3,0.05,10.0.0.21,8888,153,15.3694,9.95,2025-06-09T16:52:15.158611
1,"Hello, InSecureNet!",3,3,0.05,10.0.0.21,8888,153,14.9091,10.26,2025-06-09T16:52:38.083811
1,"Hello, InSecureNet!",3,3,0.05,10.0.0.21,8888,153,14.7354,10.38,2025-06-09T16:53:00.919848
1,"Hello, InSecureNet!",3,3,0.05,10.0.0.21,8888,153,15.3543,9.96,2025-06-09T16:53:24.415437
1,"Hello, InSecureNet!",3,3,0.05,10.0.0.21,8888,153,15.1911,10.07,2025-06-09T16:53:47.681329
1,"Hello, InSecureNet!",3,3,0.05,10.0.0.21,8888,153,14.9660,10.22,2025-06-09T16:54:10.749133
1,"Hello, InSecureNet!",3,3,0.05,10.0.0.21,8888,153,15.1822,10.08,2025-06-09T16:54:33.941430
1,"Hello, InSecureNet!",3,3,0.05,10.0.0.21,8888,153,15.4017,9.93,2025-06-09T16:54:57.455419
1,"Hello, InSecureNet!",3,3,0.05,10.0.0.21,8888,153,14.9510,10.23,2025-06-09T16:55:20.336074
1,"Hello, InSecureNet!",4,3,0.05,10.0.0.21,8888,152,11.4896,13.23,2025-06-09T16:55:39.855649
1,"Hello, InSecureNet!",4,3,0.05,10.0.0.21,8888,152,11.5196,13.19,2025-06-09T16:55:59.531836
1,"Hello, InSecureNet!",4,3,0.05,10.0.0.21,8888,152,11.4944,13.22,2025-06-09T16:56:19.162308
1,"Hello, InSecureNet!",4,3,0.05,10.0.0.21,8888,152,11.5768,13.13,2025-06-09T16:56:38.942320
1,"Hello, InSecureNet!",4,3,0.05,10.0.0.21,8888,152,11.5572,13.15,2025-06-09T16:56:58.629857
1,"Hello, InSecureNet!",4,3,0.05,10.0.0.21,8888,152,11.2019,13.57,2025-06-09T16:57:17.902250
1,"Hello, InSecureNet!",4,3,0.05,10.0.0.21,8888,152,11.2270,13.54,2025-06-09T16:57:37.241498
1,"Hello, InSecureNet!",4,3,0.05,10.0.0.21,8888,152,11.4256,13.30,2025-06-09T16:57:57.041545
1,"Hello, InSecureNet!",4,3,0.05,10.0.0.21,8888,152,11.7568,12.93,2025-06-09T16:58:17.011042
1,"Hello, InSecureNet!",4,3,0.05,10.0.0.21,8888,152,11.6640,13.03,2025-06-09T16:58:36.973992
